product_id,sku,barcode,product_name,department,brand,cost_price,selling_price,mrp,gst_percent,color,size,warranty_months,rating,review_count,status
2918,SKU002918,938214340713,Nike T-Shirt,Fashion,Nike,29650,35725.95,37512.25,12,White,M,12,4.3,2763,Discontinued
2919,SKU002919,392188720267,Adidas T-Shirt,Fashion,Adidas,27922,32250.5,33863.03,12,White,M,13,4.4,4263,Discontinued
2920,SKU002920,953841593232,Amul Butter,Groceries,Amul,22597,25211.35,26471.92,5,White,M,20,4.4,2164,Active
2921,SKU002921,314039924889,Amul Cookies,Groceries,Amul,24687,30072.02,31575.62,5,Blue,L,24,4.5,778,Discontinued
2922,SKU002922,907030661966,Nike T-Shirt,Fashion,Nike,2709,3342.57,3509.7,12,Black,S,4,5.0,255,Discontinued
2923,SKU002923,658538972461,Apple Headphones,Electronics,Apple,40106,49078.37,51532.29,18,Black,S,5,4.7,1854,Active
2924,SKU002924,385004913580,Britannia Tea,Groceries,Britannia,45042,62355.06,65472.81,5,Black,NA,6,4.6,828,Discontinued
2925,SKU002925,726876336075,Britannia Milk,Groceries,Britannia,13904,15638.58,16420.51,5,Black,M,20,4.7,3443,Active
2926,SKU002926,943237388558,Amul Butter,Groceries,Amul,41596,56311.12,59126.68,5,Blue,L,23,4.7,4194,Active
2927,SKU002927,187121169932,Nike Shoes,Fashion,Nike,8240,11160.75,11718.79,12,White,M,16,3.6,2958,Active
2928,SKU002928,593964700105,Sony Storage Box,Home,Sony,46992,57814.95,60705.7,18,Blue,L,6,4.9,631,Active
2929,SKU002929,363956640904,Sony Headphones,Electronics,Sony,7742,10075.12,10578.88,18,Blue,L,1,4.6,293,Discontinued
2930,SKU002930,933880008272,Adidas Jeans,Fashion,Adidas,8147,10786.64,11325.97,12,Red,L,23,4.0,799,Active
2931,SKU002931,660804659473,Nike Shoes,Fashion,Nike,43791,56236.66,59048.49,12,Red,M,9,4.1,4407,Discontinued
2932,SKU002932,245132378073,Samsung Smart Watch,Electronics,Samsung,36960,46114.23,48419.94,18,Red,S,10,3.9,849,Active
2933,SKU002933,340727197123,Adidas Jeans,Fashion,Adidas,5874,6708.4,7043.82,12,White,NA,21,4.0,4076,Active
2934,SKU002934,768624049301,Britannia Butter,Groceries,Britannia,22667,30007.59,31507.97,5,Blue,L,0,4.1,64,Active
2935,SKU002935,048350822060,Britannia Milk,Groceries,Britannia,22527,31367.51,32935.89,5,Blue,NA,22,4.4,4371,Active
2936,SKU002936,274356491465,Apple Laptop,Electronics,Apple,38767,45011.07,47261.62,18,White,XL,2,3.7,179,Active
2937,SKU002937,463341777694,Adidas T-Shirt,Fashion,Adidas,35415,39465.22,41438.48,12,Black,S,17,4.2,3927,Active
2938,SKU002938,548899222430,Puma T-Shirt,Fashion,Puma,37451,43063.23,45216.39,12,White,L,23,4.2,2199,Active
2939,SKU002939,630419965647,Britannia Milk,Groceries,Britannia,17980,24397.48,25617.35,5,Red,XL,3,4.0,3519,Active
2940,SKU002940,001925850359,LG Table,Home,LG,31664,42679.75,44813.74,18,Blue,L,8,3.6,1493,Discontinued
2941,SKU002941,665887152938,Nike Jeans,Fashion,Nike,42563,56481.98,59306.08,12,Blue,NA,14,4.9,4773,Discontinued
2942,SKU002942,957625249048,Adidas Jeans,Fashion,Adidas,36333,48217.44,50628.31,12,Blue,NA,18,4.7,1316,Active
2943,SKU002943,605575968838,Sony Smartphone,Electronics,Sony,23140,31215.7,32776.49,18,White,S,24,4.1,2034,Active
2944,SKU002944,121081928128,Apple Smart Watch,Electronics,Apple,46115,61807.56,64897.94,18,Blue,NA,19,4.5,824,Active
2945,SKU002945,221668517696,Britannia Milk,Groceries,Britannia,44682,50534.64,53061.37,5,White,S,5,4.5,4154,Discontinued
2946,SKU002946,282636999443,Amul Butter,Groceries,Amul,16705,19022.98,19974.13,5,Blue,S,12,3.8,760,Discontinued
2947,SKU002947,236740816811,Samsung Smartphone,Electronics,Samsung,8162,10345.19,10862.45,18,Blue,XL,14,3.6,3050,Active
2948,SKU002948,430180541026,Samsung Smart Watch,Electronics,Samsung,23084,27125.56,28481.84,18,Red,NA,10,4.2,4120,Discontinued
2949,SKU002949,514736938623,Samsung Headphones,Electronics,Samsung,28684,34119.77,35825.76,18,White,M,12,4.4,1341,Active
2950,SKU002950,053115175369,LG Table,Home,LG,23538,32632.5,34264.12,18,White,L,14,4.5,3421,Discontinued
2951,SKU002951,733304874465,Amul Tea,Groceries,Amul,29341,32532.45,34159.07,5,Red,L,7,4.8,2574,Active
2952,SKU002952,252927679585,Nike Jacket,Fashion,Nike,42268,51577.72,54156.61,12,Black,NA,8,4.0,2500,Active
2953,SKU002953,032193506109,Sony Smart Watch,Electronics,Sony,12902,16605.55,17435.83,18,Red,S,19,3.6,1152,Discontinued
2954,SKU002954,146076996859,Puma T-Shirt,Fashion,Puma,30782,40977.81,43026.7,12,Red,S,21,4.2,2473,Discontinued
2955,SKU002955,973399354691,IKEA Table,Home,IKEA,46718,57722.47,60608.59,18,Red,L,9,3.8,1139,Active
2956,SKU002956,136168283670,LG Chair,Home,LG,2962,3917.22,4113.08,18,Red,L,17,4.8,3277,Discontinued
2957,SKU002957,731358652131,Sony Storage Box,Home,Sony,23678,29898.32,31393.24,18,White,XL,13,4.5,3941,Discontinued
2958,SKU002958,517855437665,Sony Smartphone,Electronics,Sony,39829,48703.16,51138.32,18,White,M,19,4.8,1780,Active
2959,SKU002959,792885810483,Britannia Milk,Groceries,Britannia,36518,41213.37,43274.04,5,Blue,NA,13,4.8,2726,Discontinued
2960,SKU002960,209272458339,Nike Shoes,Fashion,Nike,16792,19193.47,20153.14,12,White,S,6,4.8,993,Discontinued
2961,SKU002961,281389433263,Britannia Cookies,Groceries,Britannia,42058,54014.84,56715.58,5,Black,L,22,4.4,394,Discontinued
2962,SKU002962,271097967417,IKEA Table,Home,IKEA,2822,3864.83,4058.07,18,Red,NA,19,4.3,4134,Active
2963,SKU002963,660519143803,Sony Laptop,Electronics,Sony,15203,18720.91,19656.96,18,White,S,3,4.1,4836,Active
2964,SKU002964,643474151233,Samsung Smartphone,Electronics,Samsung,43633,55153.06,57910.71,18,White,NA,20,5.0,3964,Discontinued
2965,SKU002965,803556323840,Britannia Tea,Groceries,Britannia,42132,55703.5,58488.68,5,Red,XL,3,3.8,1915,Discontinued
2966,SKU002966,613259123343,Nike Jacket,Fashion,Nike,23700,28880.64,30324.67,12,Black,NA,20,3.9,2846,Discontinued
2967,SKU002967,394642528676,Puma T-Shirt,Fashion,Puma,24315,30312.42,31828.04,12,Red,S,12,4.0,3842,Discontinued
2968,SKU002968,323734428987,Sony Cookware,Home,Sony,15002,19654.22,20636.93,18,Red,NA,5,3.7,3488,Active
2969,SKU002969,187379846231,Britannia Tea,Groceries,Britannia,41581,53603.19,56283.35,5,Red,L,18,4.3,1135,Active
2970,SKU002970,272209417208,Britannia Tea,Groceries,Britannia,12010,15999.73,16799.72,5,Blue,M,15,4.4,3227,Discontinued
2971,SKU002971,936529812029,LG Chair,Home,LG,6723,8765.33,9203.6,18,Red,NA,11,4.0,1603,Active
2972,SKU002972,802664268372,Britannia Cookies,Groceries,Britannia,37888,44228.09,46439.49,5,White,XL,9,4.7,4266,Active
2973,SKU002973,298435678957,IKEA Storage Box,Home,IKEA,9691,11077.75,11631.64,18,White,S,4,4.8,895,Active
2974,SKU002974,398272606315,Adidas Jacket,Fashion,Adidas,20908,26281.95,27596.05,12,Black,M,7,5.0,2138,Discontinued
2975,SKU002975,412160179510,IKEA Chair,Home,IKEA,18523,21059.19,22112.15,18,Black,L,21,4.1,3560,Discontinued
2976,SKU002976,454336615030,Sony Storage Box,Home,Sony,46463,55026.49,57777.81,18,Red,L,21,3.8,2031,Discontinued
2977,SKU002977,013733090719,IKEA Cookware,Home,IKEA,41741,47161.7,49519.78,18,White,M,9,3.8,1078,Active
2978,SKU002978,445220744665,Adidas Jacket,Fashion,Adidas,10393,13239.18,13901.14,12,Black,L,17,3.8,3482,Active
2979,SKU002979,222427079476,Nike Jeans,Fashion,Nike,19322,21869.18,22962.64,12,Black,L,12,3.7,3995,Active
2980,SKU002980,143167961155,LG Chair,Home,LG,44914,60205.61,63215.89,18,Blue,L,15,3.9,4653,Discontinued
2981,SKU002981,653723046567,Apple Laptop,Electronics,Apple,3508,4596.82,4826.66,18,Blue,L,22,3.7,2972,Active
2982,SKU002982,416880124347,Nike T-Shirt,Fashion,Nike,43551,48882.93,51327.08,12,Black,XL,23,3.8,4574,Discontinued
2983,SKU002983,079357073821,LG Chair,Home,LG,37099,50571.36,53099.93,18,White,NA,12,4.5,162,Active
2984,SKU002984,272818479277,Apple Laptop,Electronics,Apple,40675,49924.25,52420.46,18,Red,M,15,4.5,2044,Active
2985,SKU002985,888139830125,Samsung Laptop,Electronics,Samsung,4399,5530.61,5807.14,18,Blue,S,14,4.8,2589,Active
2986,SKU002986,931075027738,IKEA Cookware,Home,IKEA,26725,31796.79,33386.63,18,Black,M,21,3.7,3903,Discontinued
2987,SKU002987,602074737309,Amul Milk,Groceries,Amul,36568,47827.82,50219.21,5,Black,XL,5,3.5,1521,Active
2988,SKU002988,680659622983,Sony Storage Box,Home,Sony,4707,5673.28,5956.94,18,Black,L,20,4.2,4595,Discontinued
2989,SKU002989,405472932694,IKEA Storage Box,Home,IKEA,1802,2114.22,2219.93,18,Red,S,8,3.8,1762,Discontinued
2990,SKU002990,285374033669,Nike Jacket,Fashion,Nike,13532,15375.84,16144.63,12,Red,L,17,4.5,3205,Discontinued
2991,SKU002991,342097302219,Amul Butter,Groceries,Amul,47775,61411.56,64482.14,5,Blue,M,6,5.0,365,Active
2992,SKU002992,617963470555,Nike Shoes,Fashion,Nike,24908,28284.05,29698.25,12,Blue,M,3,3.7,163,Discontinued
2993,SKU002993,052148870907,Samsung Laptop,Electronics,Samsung,25222,28624.91,30056.16,18,Red,L,21,4.1,919,Discontinued
2994,SKU002994,453501059212,IKEA Storage Box,Home,IKEA,10687,12799.32,13439.29,18,Blue,NA,4,3.7,4532,Discontinued
2995,SKU002995,322420175897,Sony Storage Box,Home,Sony,6909,8829.89,9271.38,18,Red,L,15,4.5,2551,Discontinued
2996,SKU002996,354569938605,IKEA Chair,Home,IKEA,18348,22797.69,23937.57,18,Black,XL,2,3.9,4931,Active
2997,SKU002997,214083699453,Samsung Smart Watch,Electronics,Samsung,13107,17981.97,18881.07,18,White,S,19,4.4,2659,Active
2998,SKU002998,689486857185,IKEA Chair,Home,IKEA,11852,16103.0,16908.15,18,Black,M,20,4.4,596,Active
2999,SKU002999,199911472049,Puma T-Shirt,Fashion,Puma,35771,42658.67,44791.6,12,Black,NA,0,3.9,1600,Discontinued
3000,SKU003000,807501920112,Apple Laptop,Electronics,Apple,604,710.23,745.74,18,Black,XL,11,4.7,4824,Active
3001,SKU003001,889283526370,Puma Shoes,Fashion,Puma,5058,6631.27,6962.83,12,Red,M,19,3.9,3651,Active
3002,SKU003002,065389537967,Britannia Tea,Groceries,Britannia,2396,3345.09,3512.34,5,Red,S,10,4.6,633,Discontinued
3003,SKU003003,651163981206,Amul Tea,Groceries,Amul,11614,14220.82,14931.86,5,Red,NA,11,4.3,3371,Active
3004,SKU003004,837274157688,Puma Jacket,Fashion,Puma,4722,5266.0,5529.3,12,White,XL,20,3.9,1421,Active
3005,SKU003005,697787655024,Sony Smartphone,Electronics,Sony,28277,39363.07,41331.22,18,White,NA,13,4.3,2612,Discontinued
3006,SKU003006,113173202982,LG Chair,Home,LG,8402,9868.57,10362.0,18,Black,XL,19,3.6,3855,Discontinued
3007,SKU003007,380160709424,Adidas T-Shirt,Fashion,Adidas,16789,21966.89,23065.23,12,Black,L,3,4.7,195,Discontinued
3008,SKU003008,459876891031,Adidas T-Shirt,Fashion,Adidas,28854,32490.49,34115.01,12,Red,XL,3,3.8,1867,Active
3009,SKU003009,712579036041,Puma Shoes,Fashion,Puma,12686,14423.67,15144.85,12,Blue,L,0,3.7,3945,Active
3010,SKU003010,276984186950,Sony Smartphone,Electronics,Sony,10271,12196.91,12806.76,18,Red,NA,9,4.9,2003,Active
3011,SKU003011,975311804655,LG Storage Box,Home,LG,20870,24832.97,26074.62,18,Black,XL,1,4.6,4963,Active
3012,SKU003012,170364407313,Amul Tea,Groceries,Amul,37214,47744.72,50131.96,5,Black,M,13,4.3,3117,Active
3013,SKU003013,955147976542,Amul Butter,Groceries,Amul,11447,12832.16,13473.77,5,Red,NA,15,3.6,3958,Active
3014,SKU003014,322150317728,Britannia Tea,Groceries,Britannia,39130,53928.01,56624.41,5,White,XL,16,4.9,762,Discontinued
3015,SKU003015,859554727994,Amul Cookies,Groceries,Amul,26788,30921.49,32467.56,5,Black,L,8,4.1,2297,Active
3016,SKU003016,767424714478,Sony Cookware,Home,Sony,17608,21261.44,22324.51,18,Blue,L,17,4.0,3624,Active
3017,SKU003017,560231447346,Apple Smartphone,Electronics,Apple,40721,49749.32,52236.79,18,Blue,S,24,4.1,1260,Discontinued
3018,SKU003018,926553153929,Sony Smartphone,Electronics,Sony,40421,49957.31,52455.18,18,Black,XL,12,4.7,1210,Discontinued
3019,SKU003019,035313339555,Apple Laptop,Electronics,Apple,20732,28966.18,30414.49,18,Black,XL,7,3.9,1637,Active
3020,SKU003020,583457296326,Britannia Cookies,Groceries,Britannia,16236,21256.32,22319.14,5,Red,S,22,3.8,3913,Active
3021,SKU003021,931409418209,Nike Jeans,Fashion,Nike,14139,19540.48,20517.5,12,Black,M,17,3.9,4886,Discontinued
3022,SKU003022,164386901112,Britannia Cookies,Groceries,Britannia,6464,8942.94,9390.09,5,Blue,NA,1,3.5,3031,Active
3023,SKU003023,200147152935,Amul Cookies,Groceries,Amul,46018,60029.43,63030.9,5,Black,S,3,4.4,2645,Active
3024,SKU003024,842623679661,Samsung Headphones,Electronics,Samsung,9158,10548.18,11075.59,18,Black,M,20,4.3,4663,Discontinued
3025,SKU003025,071968467068,Apple Smart Watch,Electronics,Apple,32536,40409.97,42430.47,18,Red,XL,13,4.1,197,Active
3026,SKU003026,610624719613,Nike Shoes,Fashion,Nike,21446,28795.58,30235.36,12,White,L,10,3.7,4713,Discontinued
3027,SKU003027,164181581262,Amul Cookies,Groceries,Amul,12216,13956.06,14653.86,5,White,M,9,5.0,457,Active
3028,SKU003028,020238895936,Puma Shoes,Fashion,Puma,16004,18552.68,19480.31,12,Red,XL,14,4.5,2874,Active
3029,SKU003029,617745921084,Sony Cookware,Home,Sony,16753,19626.18,20607.49,18,Blue,S,13,4.4,4435,Discontinued
3030,SKU003030,850375920472,LG Cookware,Home,LG,40186,54889.07,57633.52,18,Blue,M,7,3.7,1955,Discontinued
3031,SKU003031,537481728205,Sony Storage Box,Home,Sony,11340,14741.57,15478.65,18,White,NA,15,4.7,3182,Discontinued
3032,SKU003032,976111460545,Amul Milk,Groceries,Amul,39072,44028.81,46230.25,5,White,M,7,4.2,2362,Discontinued
3033,SKU003033,280356734643,Adidas Jeans,Fashion,Adidas,5357,7045.88,7398.17,12,Blue,S,24,4.3,3413,Active
3034,SKU003034,381399745531,LG Smart Watch,Electronics,LG,22792,25933.68,27230.36,18,Red,XL,20,3.8,1970,Active
3035,SKU003035,804811155883,IKEA Cookware,Home,IKEA,28203,37531.34,39407.91,18,Black,M,6,5.0,1160,Discontinued
3036,SKU003036,551598302415,LG Cookware,Home,LG,7296,9008.37,9458.79,18,Red,XL,13,4.1,1467,Active
3037,SKU003037,257626867673,IKEA Table,Home,IKEA,6669,9218.06,9678.96,18,Red,XL,3,3.8,2613,Discontinued
3038,SKU003038,135475334194,Puma T-Shirt,Fashion,Puma,47473,65962.65,69260.78,12,Black,S,4,4.7,4033,Active
3039,SKU003039,886329254520,Britannia Tea,Groceries,Britannia,19230,25600.31,26880.33,5,Black,NA,4,3.8,4215,Active
3040,SKU003040,060608176797,Adidas T-Shirt,Fashion,Adidas,4440,4965.73,5214.02,12,Blue,L,10,4.3,1417,Active
3041,SKU003041,962619159669,Amul Cookies,Groceries,Amul,29617,36315.48,38131.25,5,Red,XL,3,4.8,2632,Active
3042,SKU003042,985594696012,Samsung Smartphone,Electronics,Samsung,41169,51099.32,53654.29,18,Red,L,11,4.5,4595,Discontinued
3043,SKU003043,167744489551,IKEA Cookware,Home,IKEA,5234,6339.64,6656.62,18,Red,XL,16,3.8,459,Active
3044,SKU003044,471737259781,Puma Jacket,Fashion,Puma,4571,5983.92,6283.12,12,Blue,S,5,4.4,2680,Discontinued
3045,SKU003045,009653121365,Samsung Headphones,Electronics,Samsung,7132,9379.06,9848.01,18,White,XL,2,3.6,4495,Active
3046,SKU003046,752983461147,LG Smartphone,Electronics,LG,20789,25620.36,26901.38,18,White,L,22,3.7,3551,Active
3047,SKU003047,749721526302,Britannia Butter,Groceries,Britannia,34490,38644.19,40576.4,5,White,M,22,4.5,417,Active
3048,SKU003048,247020213110,LG Table,Home,LG,35783,40772.6,42811.23,18,Blue,L,24,4.9,2443,Active
3049,SKU003049,739299360996,Apple Smart Watch,Electronics,Apple,17582,20355.87,21373.66,18,Blue,NA,22,4.6,1287,Active
3050,SKU003050,252408832660,Puma Shoes,Fashion,Puma,1841,2087.13,2191.49,12,Red,L,6,4.6,3024,Active
3051,SKU003051,543125896224,LG Storage Box,Home,LG,21512,28829.02,30270.47,18,Blue,S,4,4.9,4875,Active
3052,SKU003052,382763808955,Adidas Shoes,Fashion,Adidas,3891,4514.28,4739.99,12,Red,S,22,4.5,4743,Active
3053,SKU003053,401595715950,LG Headphones,Electronics,LG,39589,50752.04,53289.64,18,Blue,XL,4,4.1,4693,Discontinued
3054,SKU003054,358214002421,Samsung Smart Watch,Electronics,Samsung,9532,12520.13,13146.14,18,White,S,4,4.0,2691,Active
3055,SKU003055,439829984588,Sony Laptop,Electronics,Sony,30824,35204.2,36964.41,18,White,M,0,3.9,1684,Active
3056,SKU003056,718303021207,LG Storage Box,Home,LG,31781,35690.59,37475.12,18,White,M,5,4.2,1099,Active
3057,SKU003057,315371203511,Sony Cookware,Home,Sony,39044,45336.64,47603.47,18,Blue,XL,22,4.0,4905,Active
3058,SKU003058,413763471950,Nike Jeans,Fashion,Nike,1230,1370.75,1439.29,12,White,M,10,4.9,3470,Discontinued
3059,SKU003059,421247759332,Britannia Tea,Groceries,Britannia,21997,28960.91,30408.96,5,Black,M,19,4.1,3002,Active
3060,SKU003060,681450239183,Puma Shoes,Fashion,Puma,21354,23809.05,24999.5,12,White,S,10,4.9,1209,Active
3061,SKU003061,814138900235,Adidas Jeans,Fashion,Adidas,19909,26561.05,27889.1,12,Black,M,24,5.0,4643,Active
3062,SKU003062,630871691279,Britannia Milk,Groceries,Britannia,31458,37592.71,39472.35,5,Red,S,15,4.1,4619,Active
3063,SKU003063,121558537339,Britannia Cookies,Groceries,Britannia,28778,36272.05,38085.65,5,Black,M,19,4.4,523,Discontinued
3064,SKU003064,409059073469,LG Smartphone,Electronics,LG,15364,18385.04,19304.29,18,Red,NA,4,4.3,1567,Discontinued
3065,SKU003065,694016741044,LG Smart Watch,Electronics,LG,9370,13044.18,13696.39,18,White,NA,23,4.4,3648,Active
3066,SKU003066,635542656346,Adidas Shoes,Fashion,Adidas,31387,35522.6,37298.73,12,White,L,14,4.1,3516,Active
3067,SKU003067,887952474443,LG Headphones,Electronics,LG,10669,14874.71,15618.45,18,White,NA,16,4.3,4846,Discontinued
3068,SKU003068,932742935154,Britannia Cookies,Groceries,Britannia,22930,30658.76,32191.7,5,Black,S,17,3.9,4480,Active
3069,SKU003069,089309994359,Sony Cookware,Home,Sony,46619,51670.62,54254.15,18,Red,NA,19,4.8,1559,Active
3070,SKU003070,178501233224,Nike Jacket,Fashion,Nike,10403,12228.11,12839.52,12,Black,M,5,3.8,3053,Active
3071,SKU003071,472850317084,Amul Cookies,Groceries,Amul,1422,1610.32,1690.84,5,Black,XL,9,3.9,935,Active
3072,SKU003072,753435403044,Puma Shoes,Fashion,Puma,15887,18788.79,19728.23,12,Blue,NA,6,4.3,4336,Active
3073,SKU003073,240918017238,Britannia Milk,Groceries,Britannia,21267,26984.03,28333.23,5,Blue,L,14,3.9,110,Active
3074,SKU003074,016353337410,Sony Smartphone,Electronics,Sony,19136,24898.03,26142.93,18,Red,XL,22,3.8,345,Active
3075,SKU003075,816799454075,Amul Cookies,Groceries,Amul,8945,10679.18,11213.14,5,Black,S,1,4.3,2984,Discontinued
3076,SKU003076,165927296921,LG Headphones,Electronics,LG,10140,12500.87,13125.91,18,Blue,S,24,3.9,754,Active
3077,SKU003077,819976135623,Amul Butter,Groceries,Amul,33154,40845.41,42887.68,5,Black,L,11,4.1,2423,Active
3078,SKU003078,122390386696,Apple Laptop,Electronics,Apple,31846,35213.31,36973.98,18,Black,M,19,4.1,3345,Discontinued
3079,SKU003079,353515238842,Sony Headphones,Electronics,Sony,15431,21313.29,22378.95,18,Blue,S,17,4.9,3324,Discontinued
3080,SKU003080,572071118732,Adidas Shoes,Fashion,Adidas,5740,7270.53,7634.06,12,Red,NA,15,4.9,4650,Active
3081,SKU003081,666228316434,Adidas Shoes,Fashion,Adidas,43755,59867.51,62860.89,12,Black,S,21,4.8,1233,Discontinued
3082,SKU003082,618797700095,Apple Smart Watch,Electronics,Apple,35170,42845.42,44987.69,18,Black,XL,23,3.8,3000,Active
3083,SKU003083,233104691344,LG Table,Home,LG,25934,35311.69,37077.27,18,Blue,XL,12,3.8,2348,Discontinued
3084,SKU003084,964142745645,LG Smart Watch,Electronics,LG,19117,24938.36,26185.28,18,Blue,XL,12,5.0,1173,Discontinued
3085,SKU003085,397231043577,Sony Smart Watch,Electronics,Sony,48240,57061.07,59914.12,18,Red,S,6,4.3,2887,Discontinued
3086,SKU003086,902538745517,Britannia Butter,Groceries,Britannia,9364,11988.37,12587.79,5,Black,S,21,4.6,56,Active
3087,SKU003087,092752159397,Britannia Tea,Groceries,Britannia,29368,34152.74,35860.38,5,White,NA,23,3.8,2411,Active
3088,SKU003088,695705825628,Samsung Smart Watch,Electronics,Samsung,12195,15660.43,16443.45,18,White,XL,14,4.0,2827,Discontinued
3089,SKU003089,637415906980,Puma Jacket,Fashion,Puma,2895,3691.34,3875.91,12,White,NA,5,4.1,3932,Active
3090,SKU003090,682118846363,Puma Shoes,Fashion,Puma,33182,43490.43,45664.95,12,White,NA,23,3.7,2861,Active
3091,SKU003091,528661528302,Nike Shoes,Fashion,Nike,21669,30076.42,31580.24,12,Blue,NA,20,5.0,4626,Discontinued
3092,SKU003092,232393978454,Adidas Shoes,Fashion,Adidas,37017,40890.6,42935.13,12,Red,S,16,4.7,470,Active
3093,SKU003093,656451006177,Nike Jacket,Fashion,Nike,23643,28714.6,30150.33,12,Blue,L,16,4.7,1854,Discontinued
3094,SKU003094,458870836263,LG Headphones,Electronics,LG,47501,57437.57,60309.45,18,Red,NA,3,4.9,3261,Active
3095,SKU003095,605107167305,Sony Storage Box,Home,Sony,2460,3275.11,3438.87,18,Blue,L,8,4.7,4518,Active
3096,SKU003096,946482073614,Britannia Milk,Groceries,Britannia,45915,57222.94,60084.09,5,Black,M,23,3.6,2692,Discontinued
3097,SKU003097,001038204205,Nike Jeans,Fashion,Nike,39000,47775.58,50164.36,12,Blue,XL,11,4.3,3289,Active
3098,SKU003098,335947109413,Britannia Tea,Groceries,Britannia,14240,17845.85,18738.14,5,Red,M,24,4.9,763,Discontinued
3099,SKU003099,291933638931,Adidas T-Shirt,Fashion,Adidas,4527,5678.42,5962.34,12,White,M,14,4.4,898,Active
3100,SKU003100,392525091676,Amul Cookies,Groceries,Amul,43629,56915.67,59761.45,5,Red,S,20,4.7,1176,Discontinued
3101,SKU003101,577430635787,LG Cookware,Home,LG,27496,32064.78,33668.02,18,Black,NA,24,5.0,4469,Discontinued
3102,SKU003102,337757786947,Britannia Milk,Groceries,Britannia,29179,35046.35,36798.67,5,Blue,XL,13,4.3,886,Active
3103,SKU003103,837140629836,Sony Table,Home,Sony,28328,35800.39,37590.41,18,Black,NA,5,4.7,2930,Discontinued
3104,SKU003104,061911513801,Sony Cookware,Home,Sony,46317,60866.14,63909.45,18,White,NA,24,3.9,4226,Discontinued
3105,SKU003105,176193732107,Britannia Tea,Groceries,Britannia,9383,12041.46,12643.53,5,Red,S,0,3.9,4359,Active
3106,SKU003106,212723600726,Amul Tea,Groceries,Amul,12839,15470.62,16244.15,5,Black,XL,3,4.2,4821,Active
3107,SKU003107,506551253983,LG Chair,Home,LG,49023,68019.5,71420.48,18,White,XL,20,4.0,3505,Active
3108,SKU003108,843449967730,Sony Table,Home,Sony,825,1123.84,1180.03,18,Red,NA,19,4.9,18,Active
3109,SKU003109,111252419119,LG Laptop,Electronics,LG,34090,42467.53,44590.91,18,Red,S,17,4.1,4013,Discontinued
3110,SKU003110,111101250778,Adidas T-Shirt,Fashion,Adidas,25368,35035.82,36787.61,12,Black,S,22,4.9,2050,Active
3111,SKU003111,167342853324,LG Smart Watch,Electronics,LG,26988,34613.24,36343.9,18,Black,XL,10,3.8,4755,Discontinued
3112,SKU003112,130514336000,LG Headphones,Electronics,LG,28188,38127.47,40033.84,18,Red,L,13,3.7,4555,Active
3113,SKU003113,244618803173,Britannia Tea,Groceries,Britannia,48751,67536.44,70913.26,5,Red,XL,5,4.2,954,Active
3114,SKU003114,407099583844,LG Chair,Home,LG,18933,26327.4,27643.77,18,Blue,S,6,4.8,1988,Discontinued
3115,SKU003115,470343254518,LG Smart Watch,Electronics,LG,4570,5880.18,6174.19,18,Blue,M,12,4.1,4274,Active
3116,SKU003116,304796149026,Puma Jeans,Fashion,Puma,23696,29298.78,30763.72,12,Black,NA,1,3.6,464,Active
3117,SKU003117,203437243118,Sony Laptop,Electronics,Sony,1577,2025.71,2127.0,18,Red,XL,10,4.2,4580,Active
3118,SKU003118,379517623537,Amul Milk,Groceries,Amul,15782,17475.42,18349.19,5,Red,L,11,3.8,2223,Active
3119,SKU003119,207179585723,LG Storage Box,Home,LG,17041,20918.68,21964.61,18,Red,L,17,3.7,3588,Discontinued
3120,SKU003120,309969208535,Samsung Smart Watch,Electronics,Samsung,6798,8685.67,9119.95,18,Black,NA,2,4.9,4811,Active
3121,SKU003121,305615862050,Samsung Headphones,Electronics,Samsung,7094,9562.69,10040.82,18,White,M,4,3.9,1259,Active
3122,SKU003122,849266271474,Nike Jacket,Fashion,Nike,13618,15658.53,16441.46,12,White,L,12,5.0,699,Active
3123,SKU003123,449987557366,Samsung Smart Watch,Electronics,Samsung,29576,36105.84,37911.13,18,Blue,M,18,3.8,33,Active
3124,SKU003124,838727590044,Samsung Laptop,Electronics,Samsung,32247,36835.41,38677.18,18,Red,S,23,4.4,3569,Discontinued
3125,SKU003125,892720041741,Sony Headphones,Electronics,Sony,48405,59269.31,62232.78,18,White,S,23,4.4,1552,Discontinued
3126,SKU003126,725782428328,IKEA Chair,Home,IKEA,42739,56049.57,58852.05,18,White,M,24,4.8,882,Active
3127,SKU003127,132166395563,Sony Cookware,Home,Sony,26246,32099.73,33704.72,18,Black,XL,7,3.7,3210,Active
3128,SKU003128,678360631428,Britannia Cookies,Groceries,Britannia,16823,20507.03,21532.38,5,Blue,S,0,4.8,4907,Discontinued
3129,SKU003129,247981565192,Samsung Headphones,Electronics,Samsung,46652,60929.43,63975.9,18,Red,S,7,4.1,3008,Active
3130,SKU003130,115870228390,Amul Tea,Groceries,Amul,21477,25867.46,27160.83,5,Black,NA,14,4.1,1276,Active
3131,SKU003131,865949217991,IKEA Cookware,Home,IKEA,42522,51825.39,54416.66,18,White,XL,4,3.7,924,Discontinued
3132,SKU003132,925397561928,Sony Cookware,Home,Sony,11014,14771.52,15510.1,18,White,L,3,4.0,2126,Discontinued
3133,SKU003133,937173671191,IKEA Chair,Home,IKEA,39157,44972.9,47221.55,18,Blue,L,21,4.7,904,Discontinued
