order_item_id,order_id,product_id,quantity,unit_price,discount,total_price
80511,26860,72,4,32013.18,119903.56,8149.16
80512,26861,1555,1,4077.4,3973.86,103.54
80513,26861,813,3,27733.21,81086.95,2112.68
80514,26862,4213,4,5622.15,22100.32,388.28
80515,26862,2101,4,50778.23,199606.01,3506.91
80516,26862,1331,3,39285.56,115821.79,2034.89
80517,26862,1348,2,39463.75,77564.74,1362.76
80518,26863,1774,2,46301.33,67271.74,25330.92
80519,26864,2704,4,4529.58,-4704.38,22822.7
80520,26865,1544,1,11799.39,10701.85,1097.54
80521,26865,2577,4,17004.92,61692.72,6326.96
80522,26865,2316,4,24530.47,88994.92,9126.96
80523,26865,3599,1,52425.04,47548.64,4876.4
80524,26866,762,2,35429.01,69668.63,1189.39
80525,26867,102,4,44144.64,167434.75,9143.81
80526,26867,2709,4,25890.79,98200.32,5362.84
80527,26867,104,3,6739.77,19172.29,1047.02
80528,26867,2701,2,36292.87,68827.01,3758.73
80529,26867,1669,2,15630.76,29642.7,1618.82
80530,26868,3483,4,27067.3,105004.68,3264.52
80531,26868,2331,4,46261.64,179467.06,5579.5
80532,26868,2691,4,19813.97,76866.17,2389.71
80533,26868,4417,4,30125.13,116867.19,3633.33
80534,26869,4542,1,5841.96,1796.82,4045.14
80535,26870,2183,1,21766.72,21237.88,528.84
80536,26870,1256,2,47358.24,92415.26,2301.22
80537,26870,4746,4,47501.07,185387.96,4616.32
80538,26871,1035,1,54168.28,52497.12,1671.16
80539,26872,570,2,11813.74,23257.34,370.14
80540,26872,845,2,50658.99,99730.77,1587.21
80541,26872,4669,3,57031.62,168414.56,2680.3
80542,26872,2907,1,55630.95,54759.46,871.49
80543,26873,4612,2,49886.6,72704.02,27069.18
80544,26874,4314,2,27364.69,52842.34,1887.04
80545,26875,13,3,32780.38,93544.96,4796.18
80546,26875,1341,2,14249.37,27108.83,1389.91
80547,26875,1407,3,8948.8,25537.08,1309.32
80548,26875,1991,4,54975.91,209178.75,10724.89
80549,26875,2561,3,35604.44,101603.94,5209.38
80550,26876,4288,3,14614.01,39672.28,4169.75
80551,26876,3647,1,49024.47,44361.83,4662.64
80552,26877,4707,4,29852.96,105341.57,14070.27
80553,26877,2849,2,15645.78,27604.48,3687.08
80554,26877,3864,3,29303.05,77550.84,10358.31
80555,26878,1785,3,18658.45,50792.28,5183.07
80556,26878,2159,4,50058.46,181693.09,18540.75
80557,26879,2277,4,49911.75,191600.4,8046.6
80558,26879,2727,3,64799.68,186563.96,7835.08
80559,26879,4350,3,7436.22,21409.53,899.13
80560,26880,809,3,40953.54,118896.87,3963.75
80561,26880,2485,4,26391.07,102158.55,3405.73
80562,26880,3179,2,63136.34,122198.85,4073.83
80563,26880,3369,3,53505.68,155338.42,5178.62
80564,26880,2826,4,5881.66,22767.62,759.02
80565,26881,4368,1,32118.39,19787.0,12331.39
80566,26882,1644,2,18595.8,31742.08,5449.52
80567,26882,2734,1,39806.05,33973.45,5832.6
80568,26883,2382,3,12347.97,15846.56,21197.35
80569,26884,3018,2,30409.46,60670.34,148.58
80570,26884,2248,3,17023.09,50944.51,124.76
80571,26884,2186,3,60590.95,181328.79,444.06
80572,26884,264,3,13385.6,40058.7,98.1
80573,26884,1966,2,19734.1,39371.78,96.42
80574,26885,2396,2,45094.24,78641.47,11547.01
80575,26885,3373,4,5263.67,18359.01,2695.67
80576,26885,3321,2,50398.29,87891.4,12905.18
80577,26886,218,4,51240.06,200036.94,4923.3
80578,26886,1335,3,41114.28,120380.05,2962.79
80579,26886,3851,3,48814.57,142926.02,3517.69
80580,26886,1423,2,10578.44,20648.67,508.21
80581,26887,182,1,27074.05,24156.59,2917.46
80582,26887,680,1,12230.31,10912.39,1317.92
80583,26887,1077,2,19849.81,35421.64,4277.98
80584,26888,4048,2,22928.52,43334.04,2523.0
80585,26888,2312,3,1696.7,4810.05,280.05
80586,26888,484,2,22695.0,42892.69,2497.31
80587,26889,2290,1,45909.14,39899.51,6009.63
80588,26890,1409,4,57753.74,226357.11,4657.85
80589,26890,2971,4,33884.83,132806.5,2732.82
80590,26890,3766,1,7209.62,7064.26,145.36
80591,26891,922,3,1252.69,13.95,3744.12
80592,26892,4278,1,1887.92,-666.36,2554.28
80593,26893,244,4,40915.55,160167.14,3495.06
80594,26893,2456,3,41805.94,122739.48,2678.34
80595,26893,2900,3,9439.32,27713.22,604.74
80596,26893,701,3,55516.09,162991.57,3556.7
80597,26894,3965,1,42706.24,24986.43,17719.81
80598,26895,3436,4,67526.03,268502.83,1601.29
80599,26895,3025,3,62490.51,186360.12,1111.41
80600,26895,4569,1,17498.22,17394.48,103.74
80601,26895,1921,1,19165.79,19052.17,113.62
80602,26895,4572,3,28726.51,85668.62,510.91
80603,26896,4268,3,58726.67,163768.28,12411.73
80604,26897,1756,2,20652.32,41226.42,78.22
80605,26897,3914,2,56911.08,113606.62,215.54
80606,26897,1514,3,58074.05,173892.24,329.91
80607,26897,3601,2,29250.93,58391.08,110.78
80608,26898,3735,4,34460.47,131367.47,6474.41
80609,26899,1578,2,5872.65,-6822.58,18567.88
80610,26900,1333,1,7965.89,7820.85,145.04
80611,26900,4807,4,31739.58,124646.67,2311.65
80612,26900,1387,4,57464.28,225671.88,4185.24
80613,26901,826,4,25986.6,103134.22,812.18
80614,26901,4528,2,13893.52,27569.93,217.11
80615,26901,459,3,46758.78,139180.29,1096.05
80616,26901,1685,4,23500.58,93267.83,734.49
80617,26902,1856,4,35434.9,139821.69,1917.91
80618,26902,2478,2,23189.06,45750.57,627.55
80619,26903,1851,1,17710.93,16252.5,1458.43
80620,26903,2170,4,21707.42,79679.58,7150.1
80621,26903,2716,1,49874.12,45767.17,4106.95
80622,26903,2730,2,31653.54,58093.98,5213.1
80623,26904,3177,2,4390.17,8363.81,416.53
80624,26904,4598,1,4987.21,4750.62,236.59
80625,26904,4369,1,37223.83,35457.95,1765.88
80626,26904,4694,1,42322.8,40315.03,2007.77
80627,26905,696,4,3067.14,11513.22,755.34
80628,26905,455,4,22432.86,84206.96,5524.48
80629,26905,3988,4,805.12,3022.21,198.27
80630,26905,3691,1,41749.2,39178.84,2570.36
80631,26906,4722,2,2710.43,-2290.54,7711.4
80632,26907,1096,4,48422.87,169358.62,24332.86
80633,26908,456,2,64519.11,125186.36,3851.86
80634,26908,794,3,8246.86,24002.06,738.52
80635,26908,4559,3,44148.7,128492.51,3953.59
80636,26909,1780,3,56604.9,142431.42,27383.28
80637,26910,630,3,6224.19,15929.71,2742.86
80638,26910,4449,1,42728.08,36451.64,6276.44
80639,26910,806,1,30509.68,26028.04,4481.64
80640,26910,3053,1,17362.0,14811.65,2550.35
80641,26911,3807,2,52471.12,103324.25,1617.99
80642,26911,1248,3,44950.7,132772.96,2079.14
80643,26911,409,2,8046.56,15844.99,248.13
80644,26912,227,3,37553.37,107474.39,5185.72
80645,26912,1775,3,32522.76,93077.23,4491.05
80646,26912,3289,3,10946.7,31328.48,1511.62
80647,26912,4154,2,63718.76,121571.6,5865.92
80648,26912,1105,2,55133.95,105192.28,5075.62
80649,26913,171,1,20190.44,6127.05,14063.39
80650,26914,2595,4,64606.55,243773.61,14652.59
80651,26914,4049,3,23029.95,65172.5,3917.35
80652,26914,1248,1,44950.7,42402.03,2548.67
80653,26914,1809,4,13146.83,49605.66,2981.66
80654,26915,3680,3,5231.01,15433.25,259.78
80655,26915,1579,4,19860.42,78126.61,1315.07
80656,26915,596,2,302.48,594.95,10.01
80657,26916,311,1,5022.16,4873.94,148.22
80658,26916,3598,4,54611.53,211999.28,6446.84
80659,26916,3151,4,35228.26,136754.38,4158.66
80660,26916,1151,4,3830.27,14868.92,452.16
80661,26917,224,2,64543.66,122998.66,6088.66
80662,26918,1548,1,43512.98,41010.97,2502.01
80663,26918,3074,1,51381.27,48426.83,2954.44
80664,26918,1101,2,1168.13,2201.92,134.34
80665,26918,900,3,4212.51,11910.87,726.66
80666,26919,1646,3,39865.05,116133.86,3461.29
80667,26919,4166,4,42245.22,164090.28,4890.6
80668,26919,3304,4,67731.73,263085.82,7841.1
80669,26919,4008,2,14092.47,27369.22,815.72
80670,26920,1104,3,41730.87,115017.82,10174.79
80671,26921,3076,1,12141.29,648.13,11493.16
80672,26922,2301,4,59570.28,235614.19,2666.93
80673,26922,440,3,4196.81,12449.51,140.92
80674,26922,3262,1,38048.74,37622.88,425.86
80675,26922,603,4,58273.46,230484.98,2608.86
80676,26923,1938,1,42265.48,40007.73,2257.75
80677,26923,1236,1,49756.75,47098.83,2657.92
80678,26923,2188,4,41849.36,158455.37,8942.07
80679,26923,1141,2,53934.71,102107.23,5762.19
80680,26924,1570,3,11831.55,34554.73,939.92
80681,26924,2889,4,64017.93,249290.76,6780.96
80682,26924,559,1,32377.42,31520.04,857.38
80683,26925,1103,2,6102.46,11315.96,888.96
80684,26925,1212,4,52292.1,193933.42,15234.98
80685,26926,2735,2,11392.36,21493.37,1291.35
80686,26926,4348,3,24177.92,68422.81,4110.95
80687,26926,2597,2,53048.81,100084.39,6013.23
80688,26927,2080,1,59021.94,57721.21,1300.73
80689,26927,2745,4,66441.73,259909.94,5856.98
80690,26928,4175,3,19866.38,57701.15,1897.99
80691,26928,4603,2,13932.49,26977.59,887.39
80692,26928,3925,4,50437.94,195326.8,6424.96
80693,26928,4969,3,21925.76,63682.54,2094.74
80694,26928,1655,1,11093.61,10740.33,353.28
80695,26929,440,1,4196.81,3421.44,775.37
80696,26929,2238,1,40048.06,32649.07,7398.99
80697,26929,4035,1,3289.8,2682.0,607.8
80698,26929,3893,1,41797.61,34075.39,7722.22
80699,26929,4963,1,41630.62,33939.25,7691.37
80700,26930,2501,1,52603.73,51667.15,936.58
80701,26930,2785,3,10118.45,29814.89,540.46
80702,26930,3226,4,18778.62,73777.1,1337.38
80703,26930,2448,1,25085.77,24639.13,446.64
80704,26930,3554,4,44667.95,175490.64,3181.16
80705,26931,4129,2,3773.65,6533.32,1013.98
80706,26931,769,3,55042.32,142942.11,22184.85
80707,26932,1557,4,23310.02,90528.76,2711.32
80708,26932,3518,1,20101.49,19516.96,584.53
80709,26932,2635,3,3849.14,11211.64,335.78
80710,26933,274,2,19079.6,38031.43,127.77
80711,26933,2714,1,55585.51,55399.4,186.11
80712,26933,3218,3,30559.7,91372.14,306.96
80713,26933,3184,1,43628.57,43482.49,146.08
80714,26933,4444,2,51564.08,102782.86,345.3
80715,26934,383,1,16617.93,13996.68,2621.25
80716,26934,306,1,17400.3,14655.64,2744.66
80717,26934,2792,2,5762.66,9707.36,1817.96
80718,26934,4739,2,29141.53,49089.69,9193.37
80719,26935,2532,3,1286.47,-1683.91,5543.32
80720,26936,2174,2,57783.25,99411.39,16155.11
80721,26937,3804,1,9619.99,9351.99,268.0
80722,26937,1244,3,68955.11,201102.27,5763.06
80723,26937,1206,4,41363.03,160842.78,4609.34
80724,26938,3422,3,3321.96,8435.52,1530.36
80725,26938,3416,3,30116.97,76476.63,13874.28
80726,26939,3083,1,2244.41,1894.8,349.61
80727,26939,823,1,19812.65,16726.47,3086.18
80728,26939,4851,2,29621.63,50015.04,9228.22
80729,26940,2371,2,53935.26,105539.62,2330.9
80730,26940,852,2,52180.38,102105.7,2255.06
80731,26940,941,3,6341.93,18614.67,411.12
80732,26940,1806,3,38992.91,114451.02,2527.71
80733,26941,3767,4,32229.55,120742.32,8175.88
80734,26941,1477,3,10923.27,30691.58,2078.23
80735,26941,3563,2,43292.11,81093.12,5491.1
80736,26941,3710,1,40256.03,37703.03,2553.0
80737,26942,647,1,16803.02,-786.49,17589.51
80738,26943,4435,2,25033.59,35569.16,14498.02
80739,26944,4375,2,45114.79,68471.63,21757.95
80740,26945,2670,2,15827.85,25619.79,6035.91
80741,26946,2074,4,43090.72,159727.05,12635.83
80742,26947,2439,1,25640.42,21517.45,4122.97
80743,26947,1307,2,16956.39,28459.61,5453.17
80744,26947,3767,2,32229.55,54094.09,10365.01
80745,26948,2083,2,47743.63,90056.59,5430.67
80746,26948,4649,2,61067.11,115188.06,6946.16
80747,26949,1797,4,3591.35,9558.95,4806.45
80748,26949,361,4,11669.96,31061.44,15618.4
80749,26950,53,1,12462.18,11527.91,934.27
80750,26950,3170,4,25997.99,96195.84,7796.12
80751,26950,3380,2,33965.45,62838.22,5092.68
80752,26951,444,3,39551.46,117695.81,958.57
80753,26951,3375,1,27250.78,27030.63,220.15
80754,26951,2955,3,40881.95,121655.04,990.81
80755,26951,142,4,17170.13,68125.67,554.85
80756,26951,1436,4,7633.83,30288.64,246.68
80757,26952,371,4,49519.18,189375.83,8700.89
80758,26952,3638,2,43032.01,82283.5,3780.52
80759,26952,2967,3,2361.18,6772.38,311.16
80760,26952,2404,4,50735.87,194028.82,8914.66
80761,26953,1347,1,19288.89,19128.33,160.56
80762,26953,2644,1,38321.37,38002.38,318.99
80763,26953,1937,3,37607.53,111883.44,939.15
80764,26953,1156,4,38780.84,153832.09,1291.27
80765,26953,2026,4,59315.82,235288.25,1975.03
80766,26954,3737,3,52995.45,154623.89,4362.46
80767,26954,1987,2,41653.85,81021.8,2285.9
80768,26954,3538,4,32075.21,124780.37,3520.47
80769,26954,1507,3,9739.77,28417.56,801.75
80770,26954,363,3,4841.94,14127.24,398.58
80771,26955,3485,4,63410.87,253088.93,554.55
80772,26955,3358,4,47787.53,190732.2,417.92
80773,26955,3792,3,12485.05,37373.27,81.88
80774,26956,3223,3,13243.77,38703.53,1027.78
80775,26956,2648,3,39277.52,114784.43,3048.13
80776,26956,3291,2,55902.43,108912.66,2892.2
80777,26956,300,4,21165.0,82469.99,2190.01
80778,26957,2240,3,22731.05,65965.69,2227.46
80779,26957,2612,4,42575.77,164740.3,5562.78
80780,26957,42,4,4002.15,15485.69,522.91
80781,26957,552,2,4122.9,7976.46,269.34
80782,26957,3427,1,53961.4,52198.8,1762.6
80783,26958,1101,4,1168.13,4564.39,108.13
80784,26958,3121,1,25361.76,24774.84,586.92
80785,26958,1085,2,37050.52,72386.19,1714.85
80786,26958,800,3,36536.52,107072.97,2536.59
80787,26959,312,3,21022.65,56051.59,7016.36
80788,26959,1497,2,45257.76,80445.6,10069.92
80789,26959,1991,1,54975.91,48859.8,6116.11
80790,26959,4820,1,15046.0,13372.12,1673.88
80791,26959,547,2,7792.1,13850.44,1733.76
80792,26960,4712,2,23933.58,45802.72,2064.44
80793,26960,926,2,9208.0,17621.74,794.26
80794,26960,194,3,35901.06,103058.09,4645.09
80795,26961,1291,1,11677.48,6954.65,4722.83
80796,26962,942,1,37610.7,36806.14,804.56
80797,26962,2679,3,31439.38,92300.52,2017.62
80798,26962,1544,2,11799.39,23093.96,504.82
80799,26962,270,2,42287.78,82766.35,1809.21
80800,26963,4909,2,35359.19,64780.97,5937.41
80801,26963,3726,2,42379.51,77642.78,7116.24
80802,26963,4636,1,20530.89,18807.15,1723.74
80803,26963,2535,2,10799.95,19786.4,1813.5
80804,26964,488,1,20105.29,13314.7,6790.59
80805,26964,3577,1,33909.18,22456.32,11452.86
80806,26965,3107,4,59022.58,228159.48,7930.84
80807,26965,2393,4,60243.43,232878.83,8094.89
80808,26966,4186,3,44566.65,122746.16,10953.79
80809,26966,2558,4,36171.88,132833.54,11853.98
80810,26966,4184,2,18777.38,34477.96,3076.8
80811,26967,2768,2,41587.43,81643.46,1531.4
80812,26967,4657,2,31645.74,62126.17,1165.31
80813,26967,3215,1,9729.56,9550.42,179.14
80814,26967,3423,1,32765.13,32161.87,603.26
80815,26968,2057,4,43096.54,167937.51,4448.65
80816,26968,2727,2,64799.68,126254.88,3344.48
80817,26968,4412,1,39848.75,38820.41,1028.34
80818,26969,820,3,33398.99,99208.27,988.7
80819,26969,4924,4,8657.82,34289.55,341.73
80820,26969,1822,1,9828.27,9731.29,96.98
80821,26969,1681,1,58272.63,57697.62,575.01
80822,26970,1565,3,50513.96,150730.92,810.96
80823,26970,4493,2,14638.55,29120.43,156.67
80824,26970,1654,4,34022.47,135361.61,728.27
80825,26970,23,3,55934.19,166904.6,897.97
80826,26970,1255,2,66087.83,131468.34,707.32
80827,26971,2068,1,7381.41,6075.39,1306.02
80828,26971,3081,2,57299.72,94322.87,20276.57
80829,26972,4310,2,19768.47,36367.02,3169.92
80830,26972,1535,2,39159.48,72039.65,6279.31
80831,26973,4492,4,27890.94,106991.98,4571.78
80832,26973,1295,4,24301.5,93222.58,3983.42
80833,26974,2282,1,11049.73,9521.46,1528.27
80834,26974,1711,3,19270.17,49814.86,7995.65
80835,26975,3099,2,37982.8,72284.71,3680.89
80836,26975,3971,4,17320.87,65926.37,3357.11
80837,26975,2270,4,11508.29,43802.63,2230.53
80838,26976,870,3,39521.62,117319.73,1245.13
80839,26976,2278,2,6112.62,12096.85,128.39
80840,26976,2300,1,23730.57,23481.36,249.21
80841,26977,2408,4,25035.39,94424.79,5716.77
80842,26977,229,4,35708.68,134680.73,8153.99
80843,26977,4880,3,4914.51,13901.87,841.66
80844,26977,2157,1,34269.68,32313.33,1956.35
80845,26978,1411,4,13235.97,34396.0,18547.88
80846,26979,250,1,56828.81,53056.37,3772.44
80847,26979,4635,4,7462.8,27869.6,1981.6
80848,26979,3540,2,48345.42,90272.26,6418.58
80849,26979,984,1,32242.0,30101.71,2140.29
80850,26980,3667,2,900.47,-3328.71,5129.65
80851,26981,335,3,26702.74,73241.12,6867.1
80852,26981,1748,4,44788.63,163796.9,15357.62
80853,26982,2546,2,61790.83,120246.79,3334.87
80854,26982,1163,1,11654.03,11339.54,314.49
80855,26982,726,3,50861.24,148466.23,4117.49
80856,26982,4937,3,38996.9,113833.7,3157.0
80857,26983,3109,1,9249.28,7862.13,1387.15
80858,26983,771,3,14779.19,37688.08,6649.49
80859,26983,3644,1,30528.09,25949.67,4578.42
80860,26983,2588,1,59099.03,50235.71,8863.32
80861,26983,1689,1,18048.4,15341.6,2706.8
80862,26984,1752,4,62394.96,245607.89,3971.95
80863,26984,1735,2,53020.98,104354.35,1687.61
80864,26985,3271,4,57760.98,215183.79,15860.13
80865,26985,3905,3,8389.71,23441.38,1727.75
80866,26985,4600,2,22824.04,42514.54,3133.54
80867,26985,624,4,10365.39,38615.42,2846.14
80868,26986,151,4,7307.9,25965.47,3266.13
80869,26986,1376,2,44868.73,79710.84,10026.62
80870,26986,2061,1,29860.96,26524.51,3336.45
80871,26987,3272,1,42780.98,34212.19,8568.79
80872,26988,490,2,43003.51,81728.36,4278.66
80873,26988,245,2,27407.7,52088.46,2726.94
80874,26988,4889,3,54229.0,154593.68,8093.32
80875,26989,4089,1,29249.35,26838.42,2410.93
80876,26989,1630,1,49182.07,45128.15,4053.92
80877,26989,2303,4,48127.14,176640.71,15867.85
80878,26990,4640,2,22933.3,45183.18,683.42
80879,26990,1451,4,3418.64,13470.81,203.75
80880,26990,4117,1,55399.87,54574.4,825.47
80881,26990,773,3,11080.86,32747.26,495.32
80882,26990,240,3,25656.25,75821.9,1146.85
80883,26991,3774,3,9798.22,28144.16,1250.5
80884,26991,1970,4,50830.7,194673.06,8649.74
80885,26991,1921,2,19165.79,36700.88,1630.7
80886,26991,2075,2,1768.36,3386.26,150.46
80887,26991,2420,1,1085.59,1039.41,46.18
80888,26992,1444,1,10771.39,10140.52,630.87
80889,26992,1513,2,39574.05,74512.47,4635.63
80890,26992,3859,3,41003.14,115804.88,7204.54
80891,26992,4751,3,16247.64,45888.09,2854.83
80892,26992,272,4,33060.51,124496.76,7745.28
80893,26993,2022,1,34943.0,32989.68,1953.32
80894,26993,1909,4,22923.98,86570.1,5125.82
80895,26993,1922,1,44676.25,42178.83,2497.42
80896,26994,3932,4,1624.45,6366.82,130.98
80897,26994,1001,4,20569.95,80621.19,1658.61
80898,26994,4182,3,6656.1,19565.78,402.52
80899,26994,4366,2,37570.92,73627.11,1514.73
80900,26995,1893,1,60196.19,51730.07,8466.12
80901,26996,1375,2,54041.19,103390.06,4692.32
80902,26996,4998,1,26960.03,25789.58,1170.45
80903,26997,4628,1,47090.11,44908.2,2181.91
80904,26997,4661,4,52037.45,198505.23,9644.57
80905,26997,2600,3,15230.44,43574.22,2117.1
80906,26997,1771,2,32246.06,61503.89,2988.23
80907,26997,1068,1,41569.6,39643.49,1926.11
80908,26998,2769,4,1253.05,3335.07,1677.13
80909,26999,4136,3,627.84,1532.37,351.15
80910,26999,1602,1,23472.62,19096.58,4376.04
80911,26999,4147,4,18698.19,60849.02,13943.74
80912,26999,2636,4,10796.44,35134.57,8051.19
80913,27000,1515,4,63554.42,249482.58,4735.1
80914,27000,3936,3,60989.7,179561.09,3408.01
80915,27001,3141,4,13660.91,38801.15,15842.49
80916,27002,1147,2,48152.95,73535.47,22770.43
80917,27003,1554,1,56562.84,54250.65,2312.19
80918,27003,4146,3,26314.23,75715.65,3227.04
80919,27003,628,4,10551.37,40480.19,1725.29
80920,27003,4251,2,36521.34,70056.82,2985.86
80921,27003,1029,2,13396.16,25697.11,1095.21
80922,27004,4340,2,269.48,474.37,64.59
80923,27004,3341,1,25971.9,22859.53,3112.37
80924,27004,1071,4,3989.49,14045.62,1912.34
80925,27004,1245,2,32636.86,57451.58,7822.14
80926,27004,2157,1,34269.68,30162.94,4106.74
80927,27005,4634,2,65316.32,123424.2,7208.44
80928,27005,3727,1,56490.76,53373.54,3117.22
80929,27005,3724,2,8482.77,16029.36,936.18
80930,27005,2699,4,52958.34,200144.18,11689.18
80931,27005,128,1,30382.06,28705.56,1676.5
80932,27006,1674,4,28324.77,105587.42,7711.66
80933,27006,2727,1,64799.68,60389.11,4410.57
80934,27006,2558,1,36171.88,33709.85,2462.03
80935,27006,3190,1,21732.88,20253.65,1479.23
80936,27007,1509,2,10131.48,19709.42,553.54
80937,27007,720,3,65820.72,192067.93,5394.23
80938,27007,4574,1,64577.78,62813.66,1764.12
80939,27007,1600,4,49928.28,194257.4,5455.72
80940,27008,2536,4,58489.37,214940.81,19016.67
80941,27008,2780,2,30117.0,55338.03,4895.97
80942,27009,4238,2,22165.77,40713.69,3617.85
80943,27009,2147,3,49922.5,137545.12,12222.38
80944,27009,630,1,6224.19,5716.24,507.95
80945,27009,728,1,17582.5,16147.61,1434.89
80946,27010,4728,4,8427.62,32778.34,932.14
80947,27010,2221,2,9573.55,18617.66,529.44
80948,27010,1949,2,17509.73,34051.13,968.33
80949,27011,419,2,53560.58,95847.44,11273.72
80950,27011,768,4,18972.74,67903.99,7986.97
80951,27012,1845,2,43270.78,83577.14,2964.42
80952,27012,914,3,22487.89,65152.75,2310.92
80953,27012,1094,1,53436.76,51606.32,1830.44
80954,27012,1332,4,45845.78,177101.45,6281.67
80955,27013,4140,2,16109.29,31510.41,708.17
80956,27013,3195,2,24175.76,47288.75,1062.77
80957,27013,1377,1,37439.09,36616.17,822.92
80958,27013,2824,1,25379.03,24821.2,557.83
80959,27013,3227,4,14851.64,58100.8,1305.76
80960,27014,762,4,35429.01,126354.63,15361.41
80961,27014,440,1,4196.81,3741.89,454.92
80962,27014,4197,1,1424.77,1270.33,154.44
80963,27015,414,1,53144.99,48926.91,4218.08
80964,27015,239,4,1557.68,5736.19,494.53
80965,27015,1817,4,19213.58,70754.44,6099.88
80966,27016,2609,1,55816.56,53233.92,2582.64
80967,27016,973,2,42083.03,80271.69,3894.37
80968,27016,1384,4,43735.45,166847.22,8094.58
80969,27017,3485,1,63410.87,60353.48,3057.39
80970,27017,482,1,51436.12,48956.1,2480.02
80971,27018,2879,4,35206.36,138957.1,1868.34
80972,27018,806,2,30509.68,60209.81,809.55
80973,27018,3992,4,18196.65,71820.94,965.66
80974,27018,1273,4,30902.76,121971.08,1639.96
80975,27019,4209,4,25457.87,98161.85,3669.63
80976,27019,1393,3,29415.14,85065.38,3180.04
80977,27019,238,1,55409.78,53413.02,1996.76
80978,27019,900,4,4212.51,16242.83,607.21
80979,27019,1310,1,19736.59,19025.36,711.23
80980,27020,97,3,58821.62,175281.32,1183.54
80981,27020,1592,2,47038.85,93446.73,630.97
80982,27020,4030,2,25637.82,50931.74,343.9
80983,27020,2032,3,29500.08,87906.67,593.57
80984,27021,14,1,8259.36,-4540.65,12800.01
80985,27021,4766,1,3845.25,-2113.96,5959.21
80986,27022,3578,1,7080.43,-4778.08,11858.51
80987,27023,1742,1,16863.94,16041.62,822.32
80988,27023,1858,2,32024.45,60925.76,3123.14
80989,27023,36,1,23150.96,22022.08,1128.88
80990,27024,147,2,61523.29,113610.17,9436.41
80991,27024,1677,1,48410.49,44697.9,3712.59
80992,27024,975,4,13109.37,48416.06,4021.42
80993,27025,2868,1,4582.44,4356.21,226.23
80994,27025,4852,4,33303.58,126637.62,6576.7
80995,27025,2114,2,45742.56,86968.56,4516.56
80996,27025,4276,1,35111.98,33378.53,1733.45
80997,27025,2886,4,52892.38,201124.47,10445.05
80998,27026,2216,2,29886.65,53036.01,6737.29
80999,27026,4700,2,43928.49,77954.27,9902.71
81000,27026,2505,1,11174.92,9915.35,1259.57
81001,27027,148,1,28039.25,27575.0,464.25
81002,27027,1050,2,19331.96,38023.76,640.16
81003,27027,1424,2,59266.72,116570.87,1962.57
81004,27027,828,4,33407.21,131416.33,2212.51
81005,27027,3644,4,30528.09,120090.53,2021.83
81006,27028,2013,1,44831.89,38904.2,5927.69
81007,27028,4362,1,16320.85,14162.9,2157.95
81008,27029,2473,4,6207.61,20925.51,3904.93
81009,27029,4397,1,21800.03,18371.67,3428.36
81010,27030,4937,1,38996.9,38859.6,137.3
81011,27030,1006,2,50965.4,101571.91,358.89
81012,27030,2797,2,47651.64,94967.73,335.55
81013,27030,1587,2,43334.85,86364.54,305.16
81014,27031,2320,4,17732.28,65200.52,5728.6
81015,27031,2834,4,5963.61,21927.83,1926.61
81016,27031,4108,2,16365.1,30086.74,2643.46
81017,27031,3470,4,16214.51,59619.77,5238.27
81018,27031,2750,2,48900.79,89902.63,7898.95
81019,27032,4962,2,44485.21,83671.73,5298.69
81020,27032,1569,1,41040.49,38596.3,2444.19
81021,27032,3708,2,61286.81,115273.67,7299.95
81022,27032,4928,2,5314.52,9996.02,633.02
81023,27032,2386,3,36164.47,102032.02,6461.39
81024,27033,4216,3,64915.16,175283.59,19461.89
81025,27034,2241,4,52697.8,202973.81,7817.39
81026,27034,4214,3,21895.92,63251.67,2436.09
81027,27034,31,1,21306.6,20516.42,790.18
81028,27034,2062,4,45324.89,174575.89,6723.67
81029,27034,3262,4,38048.74,146550.67,5644.29
81030,27035,2041,4,58020.66,225542.16,6540.48
81031,27035,1860,4,31303.24,121684.25,3528.71
81032,27035,3637,2,8806.69,17117.01,496.37
81033,27036,2938,2,14868.61,28080.53,1656.69
81034,27037,2044,1,31276.34,30644.87,631.47
81035,27037,1487,1,46652.93,45711.01,941.92
81036,27037,3039,2,50873.06,99691.87,2054.25
81037,27038,2820,3,39251.54,116333.33,1421.29
81038,27038,1422,2,17821.3,35212.4,430.2
81039,27038,4745,1,46003.75,45448.49,555.26
81040,27038,4375,1,45114.79,44570.26,544.53
81041,27038,775,3,51518.59,152690.29,1865.48
81042,27039,3716,1,55783.65,52734.76,3048.89
81043,27039,2062,4,45324.89,171390.53,9909.03
81044,27039,2411,2,19792.66,37421.76,2163.56
81045,27040,4829,4,40560.96,153847.94,8395.9
81046,27040,1270,3,50690.86,144203.02,7869.56
81047,27041,4394,1,6484.74,6254.15,230.59
81048,27041,4660,4,58751.25,226648.52,8356.48
81049,27041,3464,3,7087.7,20507.01,756.09
81050,27041,2160,1,18455.84,17799.57,656.27
81051,27042,2933,3,5322.71,-3833.02,19801.15
81052,27043,1003,2,44736.97,83348.49,6125.45
81053,27043,4737,2,58220.56,108469.48,7971.64
81054,27043,4570,3,17744.14,49588.09,3644.33
81055,27044,383,2,16617.93,17195.73,16040.13
81056,27044,2967,2,2361.18,2443.28,2279.08
81057,27045,2358,2,39986.35,72474.45,7498.25
