payment_id,order_id,payment_method,payment_status,transaction_id,payment_date,amount
20445,20445,Cash,Pending,f4e9fa51-9af2-49d1-94de-f539f64eaf01,2025-05-22,2340.14
20446,20446,Wallet,Success,496d9a27-acd1-4091-85f4-f1d5ac8e2471,2024-02-19,2962.5
20447,20447,UPI,Success,c0463a83-948c-4b24-8023-5e4dab7b33ba,2023-11-18,19350.04
20448,20448,UPI,Failed,3dce4497-62b7-44d6-a9fb-f5f400f5ad85,2025-03-31,5503.11
20449,20449,Credit Card,Pending,f6b7c0cd-612a-4234-98c6-21902e6e94c4,2025-10-17,19758.96
20450,20450,Debit Card,Success,5dbf43df-52aa-455d-8811-94b437fe5307,2023-07-05,3924.76
20451,20451,Cash,Success,ebf2486f-c32d-4eb5-aedf-0799b9484720,2025-10-06,8957.51
20452,20452,Debit Card,Success,b2ed499f-9652-419d-a697-d62084d0e648,2024-04-30,20033.89
20453,20453,Net Banking,Pending,42281f16-73ca-418f-a7d5-2ebfa3e82f6b,2025-09-15,14585.19
20454,20454,Net Banking,Success,3ce7a23b-e5c5-4afd-934e-69df4eccc455,2025-10-02,24861.73
20455,20455,Cash,Failed,96e949c2-67b8-4024-b9a1-30789c9bfa03,2024-04-03,7471.21
20456,20456,Cash,Success,09016cae-3273-4ba5-9ff4-56d56c570410,2024-09-08,9652.03
20457,20457,Net Banking,Pending,961d43de-90a4-4cae-8e18-4c7ecc535d08,2023-02-15,21236.96
20458,20458,Cash,Failed,c8a87e64-4b62-4456-8ff4-e1290757674c,2024-06-20,28217.56
20459,20459,UPI,Success,201abe7e-d05d-4d90-9037-38e7f2bc21a5,2024-03-16,8407.84
20460,20460,Cash,Pending,6c4ae9a9-ffb3-4cb0-b2f8-95f7a50bbb7a,2025-12-17,12660.69
20461,20461,Wallet,Failed,8db57783-a0f8-4d56-9067-4fcba41058ee,2023-05-01,20694.21
20462,20462,Debit Card,Success,e909f0f2-2e1c-40cf-8658-0a8f56106c81,2024-07-05,19350.87
20463,20463,Credit Card,Success,e79f8908-45d1-4e59-87f8-a6b150b2d333,2023-06-15,20116.72
20464,20464,Wallet,Success,4cc8e10a-c53b-4d1d-9bdd-a8dc38a11fa0,2023-03-15,11305.89
20465,20465,UPI,Success,ba5136ad-1111-46a3-815b-ebc17f2ec22f,2023-09-01,3191.71
20466,20466,Debit Card,Pending,4b48bf9d-efec-48d0-a1b9-11b3605f42c1,2024-09-07,6550.63
20467,20467,Wallet,Success,ee82d91b-0245-4d8f-ae4b-6b931bbc2ad0,2023-06-14,5179.64
20468,20468,Wallet,Failed,684c6711-a7ff-439d-8e47-735f5eb1c4e0,2024-02-26,3645.83
20469,20469,Credit Card,Failed,e7cd569a-eebe-4bc0-889e-63a4242e4fca,2025-05-26,9479.0
20470,20470,UPI,Success,f59b4e0d-46dd-49c3-ab9a-a958c2811c64,2023-09-01,7443.69
20471,20471,Net Banking,Success,40d7170c-0c93-4952-bdb2-c9eacb11a480,2023-06-22,3510.77
20472,20472,UPI,Success,c72bcb85-40b0-4f56-8ceb-1a6a4ed932d9,2023-06-24,13764.35
20473,20473,Cash,Success,6d875861-3704-4170-a701-8eadba4dfee8,2023-11-13,26803.42
20474,20474,Credit Card,Success,0b4ced05-b7bc-4b97-9068-54bf0d463555,2025-06-12,16979.01
20475,20475,Credit Card,Success,fe20ba4a-a09d-47a4-b0b9-7a4b4a71e28a,2023-11-06,4889.12
20476,20476,Credit Card,Success,15fb639c-82d5-44a8-b00a-54064254252b,2023-04-16,6516.08
20477,20477,Debit Card,Failed,496843b7-f239-4793-bf40-567f589a26df,2024-08-27,18545.27
20478,20478,Wallet,Success,73b98dd1-759b-47d3-a677-f55a1b3d0504,2025-05-12,3440.67
20479,20479,Cash,Failed,3ae24a35-7ca6-4ae3-83fd-7ffc1bc3e75b,2024-01-31,26418.97
20480,20480,Net Banking,Success,825733c7-cc57-41bb-9210-6f140fb5f240,2023-05-15,19722.19
20481,20481,Credit Card,Success,8531c578-2934-497a-aa7f-34aad74afc20,2023-01-29,8347.81
20482,20482,Cash,Failed,01e9a647-5ec4-4576-b7e2-930269639fa9,2025-02-06,14300.75
20483,20483,Cash,Pending,26add026-8c6e-4750-8bf6-7cf88191843f,2023-08-29,20325.67
20484,20484,Credit Card,Failed,dca1d5a3-6ea2-4595-b6f6-a98521a3a6ad,2025-01-12,16039.01
20485,20485,Cash,Success,9a019632-eec8-4607-87bd-eb1c26c8d2b2,2023-12-12,17685.91
20486,20486,UPI,Success,ca4eef72-4967-459d-bb16-7dd6ecded6e9,2025-12-15,24226.79
20487,20487,Credit Card,Success,f8468e50-3660-479b-9e6f-eda62b20aa97,2025-07-11,20644.78
20488,20488,Debit Card,Success,cd8f6ac8-552b-4ebc-96bf-3a82c497fd47,2023-06-07,15590.48
20489,20489,Credit Card,Success,0830f60d-1546-4ec2-b239-8d9771890e81,2023-04-08,18331.05
20490,20490,Cash,Success,9aecda54-9b80-4ef0-9f97-c462b7d03a6a,2025-03-27,20897.29
20491,20491,Net Banking,Success,abf68fd2-10b4-427a-a72c-419def655c7e,2025-09-16,21623.19
20492,20492,Debit Card,Success,e2141a38-c990-4fe6-a551-81c5fdafe7e4,2023-12-30,24914.7
20493,20493,Wallet,Pending,0309d86a-3c47-4ce9-8094-b7e9ed0461ab,2025-06-29,2626.3
20494,20494,Credit Card,Success,a8538ebe-dc68-4815-97d0-15b92b5aff0b,2023-07-19,21465.76
20495,20495,Debit Card,Success,c43a24df-6730-4869-b220-7c3f55acd4ca,2025-08-07,13918.89
20496,20496,UPI,Success,ccea0d26-93ad-4721-b292-885e781f4db8,2023-06-14,15718.3
20497,20497,Debit Card,Pending,e477d635-2a36-4021-92be-d3a20200c4df,2024-11-22,20614.74
20498,20498,Debit Card,Success,b51068a7-7ee5-4b75-ad16-34e3552c5ecb,2024-01-14,2639.53
20499,20499,Net Banking,Success,cd196784-98cf-4d27-b42a-00f5e5310854,2024-09-03,25373.94
20500,20500,Net Banking,Success,f98653a5-ed80-410c-b955-6ef85fb33190,2025-04-01,8628.75
20501,20501,Net Banking,Success,1cf71dc1-d477-442a-80f9-116d1d978059,2023-03-15,7106.47
20502,20502,Debit Card,Success,e71b10d0-70fa-408a-9c00-ff25fe739d30,2025-03-01,15748.7
20503,20503,Debit Card,Success,15e295b6-3db5-4ef0-a3f8-835e3a55b97f,2024-08-01,4823.76
20504,20504,Debit Card,Success,48cc1b4e-42f2-4f37-8e6f-4a1a198c0ef4,2024-08-21,2430.26
20505,20505,Cash,Success,479a7b68-6c80-4284-916b-85e74aa3c081,2024-02-09,806.35
20506,20506,Debit Card,Pending,aeea0952-dcd1-4487-b3cd-c021fb3be092,2024-12-04,3450.95
20507,20507,Wallet,Success,5fae4eec-26f9-4558-8fe8-dec79735d6fa,2024-06-02,12941.72
20508,20508,Credit Card,Success,930a01e2-c4d8-45fe-bd12-86776e1b55de,2024-12-21,14135.86
20509,20509,Credit Card,Success,bf8c765e-6a86-42d7-9a99-984236fb3df5,2023-03-11,6306.65
20510,20510,UPI,Success,ef231cfc-ebf4-45a4-a370-a05c5a840f1d,2024-04-12,18434.15
20511,20511,Credit Card,Success,dbea3733-b5ec-4ffe-9b15-31dd64a4e870,2025-03-02,6906.15
20512,20512,Wallet,Success,63b9270a-9f88-4d3d-8d07-8c53590c6412,2024-05-01,15996.58
20513,20513,Net Banking,Success,623e17bd-ce98-4c8a-9d28-e9f039e9584e,2024-02-16,19358.93
20514,20514,UPI,Success,eabb9800-1f8a-4fff-b22f-09a3da940de5,2025-08-30,26175.63
20515,20515,Cash,Success,fbd52f91-0de0-4fe8-8a4d-c69420c6cb22,2023-09-04,18345.99
20516,20516,Cash,Failed,95c2fba2-3b16-4f0f-a66f-2405220d52c6,2025-12-13,24950.77
20517,20517,Net Banking,Pending,9ff00a4b-8948-4149-a278-68208cd65fe2,2024-12-19,813.18
20518,20518,UPI,Success,24dfb402-ce17-4826-ab76-962febd1acbb,2024-07-08,18624.82
20519,20519,Wallet,Success,0509eddd-e183-430e-84d9-9554f720fe5a,2024-01-13,18425.36
20520,20520,Credit Card,Pending,07d68ea1-725c-4685-bd9c-f943630a68e9,2025-06-04,11346.1
20521,20521,UPI,Success,fc58a792-0575-48b1-ac38-c6feaca8cc72,2025-07-07,14098.39
20522,20522,Wallet,Failed,bfc31523-a49b-4059-8082-52a1f26bae69,2023-06-17,15770.86
20523,20523,Debit Card,Success,17fc50c3-273c-4d47-b64d-7c0f5e9ffe40,2025-08-13,10951.63
20524,20524,Credit Card,Success,7efe971d-bfd1-41d8-afc4-dc287dd388c4,2025-02-22,19715.88
20525,20525,Debit Card,Success,fce8274d-3f85-4b8f-8302-aff215db26e4,2025-05-06,26007.48
20526,20526,UPI,Success,4c167259-91b2-4fb5-bdce-402f0a176399,2025-09-21,3945.03
20527,20527,Cash,Pending,db35d7de-64f3-49ad-a675-06ef15bcd5cf,2024-07-16,19808.93
20528,20528,UPI,Pending,47c23f17-2f7e-45f9-abc9-088febf6d697,2024-06-07,14949.76
20529,20529,Wallet,Failed,6de42cd1-1914-4cc5-b832-cd28f3bc2227,2024-02-24,23032.37
20530,20530,Debit Card,Success,426f30a1-40c1-4adc-a519-b5439e68d32a,2025-05-18,7193.21
20531,20531,Net Banking,Success,1ab6fbd5-4a92-469e-9e24-b5e6a6dbb4d0,2023-08-30,833.47
20532,20532,Cash,Success,862d0793-a484-4fbd-8021-e9b12d88ad70,2025-09-24,20425.52
20533,20533,Debit Card,Success,48c70cc6-97d9-4793-a52b-08726869293e,2025-02-18,15179.29
20534,20534,Net Banking,Success,f12fdadd-a9c7-4079-8593-8a2ac718b4bc,2025-08-07,9229.37
20535,20535,Net Banking,Failed,41fcdddc-10f7-49a8-822b-d1531367485d,2025-12-20,639.65
20536,20536,Net Banking,Failed,91846cbc-5b91-4920-8a2f-17cf00413083,2023-10-19,24433.53
20537,20537,Wallet,Success,4d971a3e-0165-4760-be47-166bc0bc7edd,2023-05-24,1586.04
20538,20538,Net Banking,Failed,f37a9326-f438-4f57-9a60-840acd88d24f,2023-12-26,27234.78
20539,20539,Cash,Success,32a7a546-85f0-4ba1-bedb-dab0e764749b,2023-03-24,17119.79
20540,20540,Debit Card,Success,c044ead8-6d69-48f8-a56b-921a781f1258,2024-10-24,12512.37
20541,20541,UPI,Pending,bf92edfb-4979-4646-9677-ecaf842f2412,2025-07-31,19372.27
20542,20542,UPI,Success,f7b8b651-4813-448e-a709-22f31c6c3352,2024-11-23,3684.68
20543,20543,Cash,Pending,554c40be-42c6-4702-9db8-e578ca415672,2024-10-05,7908.03
20544,20544,Cash,Success,9b280bc8-97ab-44e4-a779-8de6c5edaa34,2025-08-09,15707.82
20545,20545,Wallet,Success,7ed4d63a-2189-4e3d-b137-d39933719d30,2025-08-06,12852.11
20546,20546,Wallet,Success,d899f9f3-4822-4990-bbb2-b4b559174289,2025-10-28,20667.58
20547,20547,Debit Card,Success,897180fb-9097-4240-add7-c4ebeda6107d,2023-11-08,12812.46
20548,20548,Wallet,Success,c6d93a4b-fa3f-42fd-b524-3ababf67e2fc,2024-08-24,23629.31
20549,20549,Credit Card,Pending,5fbe9e3c-391e-46ce-92ae-62d7d2225b87,2025-07-22,20376.51
20550,20550,Cash,Failed,2a7becd0-28d7-41ba-92b3-74659d03c768,2025-06-17,4715.05
20551,20551,Debit Card,Success,61071671-e238-4ea0-8a3a-c93f2f3b115a,2024-08-10,17476.29
20552,20552,Credit Card,Failed,9ed83be6-6450-4e65-be83-0d834b2918bd,2024-03-22,23170.18
20553,20553,Credit Card,Pending,041856d8-ee2b-46a8-bb46-e7d48dc384ea,2024-12-25,18489.86
20554,20554,Net Banking,Success,85b792a7-7b63-412a-bd88-820c825b915a,2024-08-20,11094.74
20555,20555,Wallet,Success,92c523eb-b7a1-4bb4-9ad4-c45949444116,2023-08-27,18006.59
20556,20556,Credit Card,Success,31e8a624-9a44-41be-8781-d35a44ab1439,2023-03-24,19362.38
20557,20557,Net Banking,Failed,da7e5bb9-3ec9-486a-8c2e-7943f6c1bf81,2023-04-19,5430.8
20558,20558,Wallet,Pending,037a4784-a59c-4302-9547-4fc9440ad9f0,2023-01-20,8610.68
20559,20559,UPI,Success,1b60987f-fdac-4430-b4ad-c122f1a06e6b,2024-11-15,4380.82
20560,20560,Net Banking,Pending,524a8fe7-796d-47a7-908f-dc156854522c,2024-12-06,23357.81
20561,20561,Cash,Success,df4a5c35-3c27-4170-bda8-a20d9b79b52b,2025-08-02,19113.25
20562,20562,Cash,Success,ec8ccb13-98ff-4cca-90ae-c8515028c129,2025-05-08,20340.85
20563,20563,Debit Card,Success,c9afc201-f052-45f0-a68e-d7c7ab8857d2,2024-07-19,9407.39
20564,20564,Debit Card,Success,c7b324c4-61ec-43e5-9db6-bfd6447b558a,2023-08-22,16708.35
20565,20565,Net Banking,Success,9180f68b-bb47-4cb3-8883-ba639ed6f7f8,2023-12-17,14815.07
20566,20566,Credit Card,Success,216c1d4c-13e6-4332-8308-c7a8d0785e56,2023-10-19,23968.46
20567,20567,Credit Card,Success,07d1f7af-1999-423b-aca1-d8205345d8ca,2023-05-27,8635.89
20568,20568,Cash,Success,d253d1db-81c1-44f0-a1de-0fafe572b10a,2024-03-15,7375.87
20569,20569,Debit Card,Success,0507e52f-a732-4f05-b7e2-88f2f2ef9772,2023-07-05,9645.76
20570,20570,Cash,Pending,461ce95a-785b-4256-9c73-a4587811f6f7,2025-07-20,9552.35
20571,20571,Net Banking,Pending,de3be5df-2230-4d82-be51-cd8bdd5eeb74,2024-11-11,12501.87
20572,20572,Credit Card,Success,45c0ecce-ee85-420e-a31c-80640c75f833,2024-07-02,1327.64
20573,20573,Debit Card,Success,56b76dc1-d1a6-440f-80a7-63005abdfa63,2025-12-22,25160.39
20574,20574,Wallet,Success,51a2a62d-eaaa-4897-bcb0-80c6a5216c21,2025-12-07,18329.05
20575,20575,Wallet,Success,2ee4eef8-c268-4b54-9e84-48a2a2269919,2025-05-10,19124.68
20576,20576,Cash,Success,12f9cad3-5d6f-4d4b-8925-521a3e1f6808,2023-08-28,3548.2
20577,20577,Net Banking,Success,0670a240-b0df-4c1a-9318-e03dc84b8dbf,2023-03-07,12061.04
20578,20578,Wallet,Success,e8462c3c-6f9a-40ac-a415-cd7df8a8b062,2023-10-12,13693.36
20579,20579,UPI,Success,0eec6b32-cf6a-41aa-b4e0-d2b381e1f91c,2025-12-01,7512.45
20580,20580,Wallet,Success,3d8447f0-6ffc-4680-b73e-2e6ab9d36a84,2025-12-18,27177.03
20581,20581,Cash,Success,45804a6c-9204-49ed-b027-b6605c96330c,2025-01-02,9325.36
20582,20582,Credit Card,Success,32b06ad5-9d5a-4262-bdba-17d1bee981f8,2024-08-31,17990.78
20583,20583,UPI,Success,e84a423d-c45e-4289-a67e-75597c599707,2024-11-21,11677.02
20584,20584,Net Banking,Success,4ab48fbd-04e2-4b18-925b-a28c845cb2b8,2023-05-08,13004.6
20585,20585,Credit Card,Pending,c2cec9ab-2946-437b-bb85-1d78c9e1a22d,2023-03-16,23283.63
20586,20586,Credit Card,Success,ac80c067-0e81-47cb-815a-81f360f2d898,2023-10-11,14482.21
20587,20587,Wallet,Success,073f20e1-b1e1-450e-8e4f-cbd096792bd0,2024-03-24,19605.91
20588,20588,Net Banking,Success,356e128b-d50b-4213-8e5c-8044c3e1832e,2023-03-20,1383.84
20589,20589,Wallet,Success,c002fe76-d432-4753-bd43-9b9e73e18670,2024-11-04,4021.48
20590,20590,Net Banking,Success,6fbe4cbc-98e8-4ada-bd71-8b2d0dbb0923,2025-01-10,10950.0
20591,20591,Net Banking,Success,9376cf69-9b6d-4472-9529-f5e7345ab7b0,2025-06-03,18054.5
20592,20592,Debit Card,Success,6404308f-7ae6-4d02-a265-bde323bb4b7d,2024-03-23,6335.12
20593,20593,Cash,Success,e04ce0f3-4178-47a4-9c1e-c27e38651ea3,2023-04-12,2281.64
20594,20594,UPI,Success,d7d3dabe-fc40-4a55-af19-2c370e8ad5f6,2023-11-21,18611.56
20595,20595,UPI,Success,5a833da1-f85c-4543-805b-6184d73f4b8e,2023-09-09,3854.0
20596,20596,Credit Card,Success,53c74260-ff67-4e58-9acd-2e012cddb668,2025-03-11,23021.39
20597,20597,Net Banking,Success,15c874af-7eef-4c6c-afdd-92da2b1e0796,2025-03-29,9892.35
20598,20598,Cash,Success,1f916e96-8761-4067-a69e-6643eae4c7e7,2024-09-22,22947.3
20599,20599,UPI,Success,b6a3c21b-932a-4238-8a7e-a64d0eec3e9d,2023-08-05,4967.08
20600,20600,Debit Card,Success,bd1ed9c1-6ede-4344-ba58-d092aaee9f19,2023-11-06,10079.63
20601,20601,Wallet,Success,b3673b55-4834-447a-86c6-5b0071701caa,2025-06-11,1878.68
20602,20602,Credit Card,Success,f329bdb4-814d-40e2-8ef2-11718dc594f1,2023-07-05,5475.65
20603,20603,Debit Card,Success,be556b14-c4db-4a63-9c27-da52e4280d31,2023-06-01,10686.66
20604,20604,Net Banking,Pending,6938384d-55a2-4e74-b622-3910fb7fbb4d,2024-09-16,14362.07
20605,20605,Wallet,Success,eaec9381-f3a7-44ed-b0f2-65b80e7092b6,2025-08-13,955.19
20606,20606,Credit Card,Pending,e2f1b0ad-ce5a-4954-ac8e-4691582d4a66,2023-01-27,12830.55
20607,20607,Wallet,Success,faf9cfdd-bde1-41f6-a881-de59b617eadb,2024-05-17,22215.43
20608,20608,Wallet,Success,c46ea9ad-6ff7-4b16-aeb9-a7c44d7d9325,2024-02-21,4394.22
20609,20609,Debit Card,Failed,15e4b090-4bf3-4c62-9db5-feab63b62ca2,2023-04-28,18100.67
20610,20610,Credit Card,Success,7bb528f3-2689-487d-a8c0-47d433728a5f,2025-05-29,13097.33
20611,20611,UPI,Success,736b7416-8cd5-4ac3-a8f5-39aad2c9c79d,2023-04-06,6939.49
20612,20612,Net Banking,Success,ac159c18-9426-4ca4-9f04-3e4165a17659,2024-03-26,25913.38
20613,20613,Net Banking,Success,9549c526-9075-4c66-b4ca-7ad780ab816c,2025-09-10,21705.44
20614,20614,Cash,Success,a6897a1c-1aee-4973-8ab9-c7b132d12a96,2025-08-10,10640.44
20615,20615,Wallet,Success,22899fbd-52d3-44d2-bfe1-809e80aefc46,2025-03-26,9162.58
20616,20616,Net Banking,Success,a5abf46f-4e0e-4df0-b5c0-c285c17c3dfb,2023-11-13,20950.51
20617,20617,Net Banking,Success,8f72edeb-a26e-4550-bcbe-c12e72cdd8a5,2023-12-20,7694.27
20618,20618,Debit Card,Failed,310b0a67-e8c0-488f-b6b4-4339f00515e3,2025-08-26,7326.37
20619,20619,Debit Card,Success,7a7f5e22-0d82-42e7-b4bb-3444e02bd617,2023-10-21,9763.39
20620,20620,Net Banking,Pending,156f563d-1868-4625-9939-5543c48dd5db,2025-09-11,26801.57
20621,20621,Credit Card,Success,0a899f4d-f21a-4cbb-ad3d-c06268c41281,2023-11-16,12520.29
20622,20622,Net Banking,Success,52f94529-bcc0-4ff5-b8c1-f507fae7b21d,2024-03-30,22540.02
20623,20623,Net Banking,Pending,472c6576-1ff9-4f74-b99b-0aa25ea54083,2023-12-05,16026.43
20624,20624,Cash,Success,fcd58443-dfa5-4fb3-928c-7d4fb56b67b5,2025-08-15,5188.34
20625,20625,Cash,Success,069c0d0c-3e20-407a-88f8-9a00c6614641,2023-08-13,11582.62
20626,20626,Cash,Success,d7b8073f-329d-4cf5-9c73-00ef2b6d76c7,2023-10-14,23622.24
20627,20627,Wallet,Success,cb63078c-16eb-42bb-8f62-2a6a78f43af3,2025-12-24,1948.08
20628,20628,Wallet,Success,dd37189e-694d-44e5-90b9-0f54ada239df,2023-10-22,16920.24
20629,20629,Credit Card,Success,39002dc7-c69b-4d98-8fa6-f5176d3afc52,2023-07-20,19765.16
20630,20630,Debit Card,Success,72fb7115-5dc9-483c-9064-eb430a3d9dfd,2024-09-17,10841.11
20631,20631,Wallet,Failed,6d71dd93-e875-4f70-ae29-4bff887afacf,2024-07-09,2308.79
20632,20632,Cash,Success,83f6434e-34f9-438e-971f-11470f8d9cab,2025-07-25,17239.83
20633,20633,Credit Card,Failed,3bbd6067-77eb-4768-806c-0ac588fe3f7b,2024-06-05,15339.45
20634,20634,Cash,Success,3406ee15-e44e-4ad9-a52a-8c34def81ce6,2023-04-30,949.57
20635,20635,Wallet,Success,ee2a5378-5e19-47e4-9f86-eb871136f23d,2025-01-19,3035.34
20636,20636,Net Banking,Success,572f9c0b-cc9c-43ce-b988-2cc55ac6a8f2,2025-08-18,2063.37
20637,20637,UPI,Success,fe3c5057-2729-4e41-a084-8c4c2a016636,2023-02-17,16934.52
20638,20638,UPI,Success,87c2bc16-1a49-43c0-9088-d4a4f59709b8,2025-03-15,1660.77
20639,20639,Wallet,Success,479c8a9d-be62-412e-8995-25b42a55f121,2025-06-14,23093.3
20640,20640,Cash,Success,760aa3ad-cf42-4a7a-a180-89a0533ee35c,2024-12-26,11357.84
20641,20641,Net Banking,Success,b4de6b44-677f-455f-88b1-93964b4c8039,2023-03-07,3937.13
20642,20642,Net Banking,Success,88885220-1d73-48f4-ae4c-685bc355b34c,2023-05-03,6074.27
20643,20643,Debit Card,Success,105f21a1-4713-42e3-a04c-74f0d15590e7,2023-04-24,25641.94
20644,20644,Credit Card,Success,a14d0a34-7c95-4f57-b4b3-fc21a2832635,2025-04-06,21522.88
20645,20645,Credit Card,Success,c97cc698-11c1-44a9-ad7e-5d07aae3e0ee,2023-12-21,23732.17
20646,20646,Net Banking,Success,3fef2aec-5a2f-4f4a-a463-ae0679511299,2025-03-23,7789.67
20647,20647,UPI,Pending,b1c1ae18-44bc-4d2b-b540-12128c2f4398,2024-08-21,28390.93
20648,20648,Net Banking,Failed,585b4070-ba59-493c-88df-6edfcc8f2386,2025-05-04,1580.6
20649,20649,UPI,Success,e4cad36f-e78a-4438-9c49-f9556aa9607f,2023-12-10,17275.9
20650,20650,Net Banking,Pending,414cee97-fbbd-4cda-ad88-97962aefeea4,2024-02-23,18583.04
20651,20651,UPI,Success,8fc5b9af-cf6a-4238-b5f9-a1a99a740cf7,2025-07-15,14328.81
20652,20652,Net Banking,Success,4c272cf0-e679-4891-ad55-c42d3259c6b0,2023-06-13,9133.81
20653,20653,Net Banking,Success,23aa407b-4a4e-4b96-bdef-92acdda4d054,2023-12-04,24664.53
20654,20654,Credit Card,Success,b5780c8c-a130-43a0-93b4-2c5c45adce15,2025-07-19,3953.64
20655,20655,Cash,Success,24b8ba36-4fea-4520-ad99-52531af3ef2e,2023-09-08,1991.84
20656,20656,Debit Card,Success,44882a1e-2acb-42e3-856e-ded6d87ac693,2023-03-06,27496.19
20657,20657,Net Banking,Failed,85d8d9d6-0245-4320-bf30-026440702271,2025-10-13,4401.43
20658,20658,Cash,Success,b0bf38da-93ba-4720-9171-7c38fbed2918,2023-05-22,18742.73
20659,20659,Credit Card,Pending,c216d07c-b209-441b-a392-95dbe68bfbf6,2023-09-26,12794.02
20660,20660,Debit Card,Failed,35199cc9-dfbb-4fd8-9750-41840ba22333,2023-12-29,29080.56
20661,20661,Credit Card,Pending,97cd9bbe-8416-47c1-96d1-6b7a8d8d472c,2023-02-19,13436.67
20662,20662,UPI,Pending,924d39ec-b821-4e46-950c-0d17a1c55e55,2023-04-16,28235.48
20663,20663,Wallet,Success,e71b98fd-79ed-4b29-aec2-8bc8b5c29655,2023-11-26,16812.66
20664,20664,Credit Card,Failed,43d0386b-1ff4-4c0e-88ad-0ec1b5f6c95d,2023-12-18,23496.96
20665,20665,UPI,Success,39c35be1-0400-4d61-aeec-ffa2f8ee6423,2023-02-12,20763.14
20666,20666,Debit Card,Success,cf9b6cc0-0af0-49cf-a3b0-90d7fb80562f,2025-02-23,22856.16
20667,20667,Wallet,Pending,57dc3ef9-877f-422c-95f1-71e86b4e80bb,2025-12-01,26426.55
20668,20668,Wallet,Pending,c3d72c97-b58c-435d-b1d9-b0661c075ad6,2025-07-07,2642.33
20669,20669,UPI,Pending,f17c05f0-8153-4919-aff6-218ffdde452a,2023-10-14,18165.44
20670,20670,UPI,Success,c55e123c-c35a-4d3c-950f-9476275d9ca6,2024-11-15,1734.65
20671,20671,Credit Card,Failed,cda37367-5cfd-407a-a19f-30aee2fe2663,2023-07-01,17272.63
20672,20672,Wallet,Success,53e032f7-cf39-4a71-8b3f-8f85f7be848f,2025-08-07,24972.17
20673,20673,Net Banking,Failed,dc5409e4-473c-47d1-b9fe-5d413b91ccce,2024-04-22,22674.65
20674,20674,Wallet,Failed,d746cc33-9b3d-4e6b-9928-b3d9114c7de2,2025-05-19,18648.34
20675,20675,Wallet,Pending,74f936bf-814f-40b0-9e4d-8452542f5c67,2024-05-24,2663.0
20676,20676,Net Banking,Failed,63e5dbad-073b-43d9-bcf2-3f3271444729,2024-07-22,1427.53
20677,20677,Credit Card,Pending,e3a230a8-10cf-4f5e-8f5e-3b57202361fd,2024-11-29,13445.52
20678,20678,Cash,Pending,8fe4d727-508e-4065-8688-a8e00dccc95e,2025-02-16,3382.89
20679,20679,Debit Card,Success,06d8f144-478d-42a3-9de9-f8b27fc22109,2024-07-05,22993.83
20680,20680,Debit Card,Success,1372bb7a-c216-4da0-9812-c89828fad41f,2025-10-18,1586.47
20681,20681,Net Banking,Success,3dff8d28-e569-469e-9c16-6ce8047ca6a3,2024-04-28,22157.57
20682,20682,Debit Card,Success,dc2cde0e-120a-4d87-aaf0-11ab1980d4f0,2023-06-04,17601.33
20683,20683,Wallet,Success,8af568c6-fbd1-4d25-a6cf-90a09507d18b,2023-03-14,17166.22
20684,20684,Wallet,Pending,89460f82-ef69-403d-8ba7-737bef9b862a,2024-09-18,18670.07
20685,20685,UPI,Success,7a0aafc6-47fd-4df8-a7c5-4a0776112e6c,2025-12-13,13897.43
20686,20686,UPI,Failed,66b311ed-fc64-454a-8e47-669076110c38,2025-11-12,12309.06
20687,20687,Cash,Failed,52da9bee-7689-47fc-af74-e20e0b987002,2023-04-06,26782.05
20688,20688,Net Banking,Success,7b27845a-666b-4859-88a5-dc4316b8100e,2025-11-16,11523.2
20689,20689,UPI,Pending,8416227c-2d7a-4a56-b91c-e085800ef01f,2024-06-22,11776.33
20690,20690,Wallet,Success,797f670c-7078-4114-ba82-c136d0d96f86,2023-04-17,15455.27
20691,20691,UPI,Success,e7ed864b-e0aa-452f-8aba-52ee6dab2ab8,2025-10-25,20372.14
20692,20692,Debit Card,Failed,b0f68987-9740-4945-94d2-5bb4f3103b00,2025-10-21,25165.33
20693,20693,Net Banking,Success,0f7ba3f7-da32-4f21-a80a-f53719ca39e1,2025-04-13,6260.86
20694,20694,Debit Card,Success,ee777961-9f88-468f-be8e-180d8de0dadc,2024-04-13,10275.01
20695,20695,Debit Card,Success,9f8d6fb8-93c5-4169-9eb6-d2d1f78b8b2e,2024-11-24,6698.96
20696,20696,Debit Card,Success,cb22f6de-38a4-4877-a2a6-d74e268a93d3,2024-03-26,7560.65
20697,20697,Debit Card,Success,916a9cd4-00b9-4f87-9e75-d572e04d39ca,2025-10-23,4677.67
20698,20698,Cash,Success,b01d256f-03da-4bd3-ac11-e1083023546a,2025-02-06,4462.36
20699,20699,Net Banking,Success,f04ff18f-6288-4e5f-b17b-71a63ce5387a,2024-01-26,27836.66
20700,20700,UPI,Success,d2228beb-8c1e-45f9-bf37-1dedf04b43a4,2024-03-29,10362.58
20701,20701,Debit Card,Pending,f656b9ec-ab7c-4dbf-9bb3-05382aaf594c,2025-03-05,17815.72
20702,20702,UPI,Success,9f92aeea-72b0-4f88-915e-ad42161132b0,2023-04-02,16564.73
20703,20703,Wallet,Success,4ba828e2-4b89-4a2f-bb5a-b82cffd8efee,2024-12-12,11286.01
